Число вершин,Число рёбер,Диаметр,Радиус,Число компонент связности,Цикломатическое число,Максимальная степень вершины,Минимальная степень вершины,Среднее значение степеней вершин,Медиана значений степеней вершин,Мода значений степеней вершин,Хроматическое число,Планарность,Регулярный
44.0,727.0,2.0,2.0,1.0,684.0,38.0,24.0,33.04545454545455,33.0,35.0,19.0,False,False
29.0,399.0,2.0,1.0,1.0,371.0,28.0,27.0,27.517241379310345,28.0,28.0,22.0,False,False
42.0,677.0,2.0,2.0,1.0,636.0,38.0,27.0,32.23809523809524,32.0,32.0,19.0,False,False
72.0,312.0,4.0,3.0,1.0,241.0,17.0,3.0,8.666666666666666,9.0,9.0,7.0,False,False
78.0,760.0,3.0,2.0,1.0,683.0,29.0,10.0,19.487179487179485,20.0,22.0,10.0,False,False
77.0,1925.0,2.0,2.0,1.0,1849.0,60.0,44.0,50.0,49.0,49.0,21.0,False,False
55.0,1380.0,2.0,1.0,1.0,1326.0,54.0,43.0,50.18181818181818,50.0,50.0,32.0,False,False
23.0,237.0,2.0,1.0,1.0,215.0,22.0,18.0,20.608695652173914,21.0,21.0,17.0,False,False
44.0,411.0,2.0,2.0,1.0,368.0,27.0,11.0,18.681818181818183,19.0,20.0,11.0,False,False
36.0,499.0,2.0,2.0,1.0,464.0,32.0,23.0,27.72222222222222,28.0,29.0,15.0,False,False
13.0,55.0,2.0,2.0,1.0,43.0,11.0,6.0,8.461538461538462,9.0,9.0,6.0,False,False
76.0,2219.0,2.0,2.0,1.0,2144.0,67.0,51.0,58.39473684210526,59.0,61.0,27.0,False,False
70.0,1280.0,2.0,2.0,1.0,1211.0,45.0,24.0,36.57142857142857,37.0,37.0,18.0,False,False
78.0,427.0,4.0,3.0,1.0,350.0,19.0,2.0,10.948717948717949,11.0,11.0,7.0,False,False
49.0,340.0,3.0,2.0,1.0,292.0,20.0,6.0,13.877551020408163,14.0,14.0,8.0,False,False
80.0,1736.0,2.0,2.0,1.0,1657.0,50.0,29.0,43.4,44.0,44.0,20.0,False,False
54.0,711.0,2.0,2.0,1.0,658.0,33.0,20.0,26.333333333333332,26.0,25.0,13.0,False,False
96.0,3763.0,2.0,2.0,1.0,3668.0,87.0,69.0,78.39583333333333,78.0,78.0,36.0,False,False
31.0,460.0,2.0,1.0,1.0,430.0,30.0,28.0,29.677419354838708,30.0,30.0,27.0,False,False
16.0,44.0,3.0,2.0,1.0,29.0,8.0,4.0,5.5,5.0,5.0,4.0,False,False
52.0,139.0,6.0,3.0,1.0,88.0,11.0,1.0,5.346153846153846,5.0,5.0,5.0,False,False
48.0,845.0,2.0,2.0,1.0,798.0,41.0,29.0,35.208333333333336,36.0,34.0,19.0,False,False
99.0,975.0,3.0,2.0,1.0,877.0,32.0,11.0,19.696969696969695,20.0,18.0,10.0,False,False
64.0,1774.0,2.0,2.0,1.0,1711.0,61.0,49.0,55.4375,55.0,54.0,30.0,False,False
15.0,58.0,3.0,2.0,1.0,44.0,11.0,3.0,7.733333333333333,8.0,8.0,6.0,False,False
25.0,260.0,2.0,1.0,1.0,236.0,24.0,18.0,20.8,21.0,21.0,15.0,False,False
24.0,100.0,3.0,2.0,1.0,77.0,12.0,4.0,8.333333333333334,9.0,7.0,7.0,False,False
50.0,753.0,2.0,2.0,1.0,704.0,37.0,24.0,30.12,30.0,31.0,16.0,False,False
92.0,309.0,5.0,3.0,1.0,218.0,14.0,1.0,6.717391304347826,7.0,6.0,5.0,False,False
27.0,71.0,4.0,3.0,1.0,45.0,9.0,1.0,5.2592592592592595,5.0,6.0,5.0,False,False
91.0,166.0,,,3.0,78.0,9.0,0.0,3.6483516483516483,3.0,3.0,4.0,False,False
71.0,2152.0,2.0,2.0,1.0,2082.0,68.0,54.0,60.61971830985915,61.0,62.0,32.0,False,False
91.0,3889.0,2.0,1.0,1.0,3799.0,90.0,79.0,85.47252747252747,86.0,87.0,52.0,False,False
47.0,516.0,2.0,2.0,1.0,470.0,31.0,16.0,21.95744680851064,22.0,25.0,12.0,False,False
57.0,1141.0,2.0,2.0,1.0,1085.0,45.0,33.0,40.03508771929825,41.0,41.0,21.0,False,False
57.0,978.0,2.0,2.0,1.0,922.0,42.0,24.0,34.31578947368421,35.0,37.0,17.0,False,False
29.0,91.0,4.0,3.0,1.0,63.0,11.0,1.0,6.275862068965517,6.0,8.0,5.0,False,False
51.0,1117.0,2.0,2.0,1.0,1067.0,48.0,39.0,43.80392156862745,43.0,43.0,25.0,False,False
19.0,143.0,2.0,1.0,1.0,125.0,18.0,13.0,15.052631578947368,15.0,16.0,11.0,False,False
79.0,774.0,3.0,2.0,1.0,696.0,27.0,10.0,19.59493670886076,19.0,19.0,10.0,False,False
94.0,1490.0,2.0,2.0,1.0,1397.0,42.0,19.0,31.70212765957447,32.0,29.0,15.0,False,False
8.0,19.0,2.0,1.0,1.0,12.0,7.0,4.0,4.75,4.0,4.0,5.0,False,False
88.0,2339.0,2.0,2.0,1.0,2252.0,63.0,34.0,53.15909090909091,54.0,52.0,24.0,False,False
87.0,2280.0,2.0,2.0,1.0,2194.0,64.0,42.0,52.41379310344828,53.0,53.0,23.0,False,False
66.0,2014.0,2.0,2.0,1.0,1949.0,64.0,57.0,61.03030303030303,61.0,61.0,37.0,False,False
80.0,1477.0,2.0,2.0,1.0,1398.0,49.0,27.0,36.925,37.0,39.0,17.0,False,False
55.0,260.0,4.0,3.0,1.0,206.0,16.0,3.0,9.454545454545455,9.0,9.0,6.0,False,False
75.0,1407.0,2.0,2.0,1.0,1333.0,48.0,25.0,37.52,38.0,33.0,19.0,False,False
25.0,268.0,2.0,2.0,1.0,244.0,23.0,19.0,21.44,22.0,22.0,13.0,False,False
85.0,247.0,5.0,3.0,1.0,163.0,11.0,1.0,5.811764705882353,6.0,6.0,5.0,False,False
76.0,382.0,4.0,3.0,1.0,307.0,17.0,5.0,10.052631578947368,10.0,9.0,7.0,False,False
38.0,154.0,3.0,2.0,1.0,117.0,14.0,4.0,8.105263157894736,8.0,9.0,7.0,False,False
76.0,1474.0,2.0,2.0,1.0,1399.0,49.0,30.0,38.78947368421053,39.0,41.0,17.0,False,False
53.0,1054.0,2.0,2.0,1.0,1002.0,47.0,35.0,39.77358490566038,40.0,40.0,20.0,False,False
17.0,45.0,3.0,2.0,1.0,29.0,8.0,3.0,5.294117647058823,5.0,5.0,5.0,False,False
42.0,259.0,3.0,2.0,1.0,218.0,17.0,5.0,12.333333333333334,13.0,13.0,8.0,False,False
79.0,2844.0,2.0,2.0,1.0,2766.0,77.0,67.0,72.0,72.0,71.0,42.0,False,False
100.0,1700.0,2.0,2.0,1.0,1601.0,45.0,20.0,34.0,34.0,36.0,17.0,False,False
82.0,1801.0,2.0,2.0,1.0,1720.0,58.0,34.0,43.926829268292686,44.0,43.0,19.0,False,False
17.0,64.0,3.0,2.0,1.0,48.0,10.0,5.0,7.529411764705882,8.0,6.0,7.0,False,False
36.0,154.0,4.0,2.0,1.0,119.0,13.0,2.0,8.555555555555555,9.0,11.0,8.0,False,False
76.0,665.0,3.0,2.0,1.0,590.0,26.0,11.0,17.5,17.0,18.0,10.0,False,False
93.0,931.0,3.0,2.0,1.0,839.0,28.0,10.0,20.021505376344088,20.0,18.0,11.0,False,False
81.0,2341.0,2.0,2.0,1.0,2261.0,66.0,49.0,57.80246913580247,58.0,57.0,27.0,False,False
42.0,754.0,2.0,2.0,1.0,713.0,40.0,31.0,35.904761904761905,36.0,35.0,22.0,False,False
14.0,51.0,2.0,2.0,1.0,38.0,10.0,5.0,7.285714285714286,7.0,7.0,5.0,False,False
86.0,2168.0,2.0,2.0,1.0,2083.0,61.0,41.0,50.41860465116279,51.0,51.0,22.0,False,False
86.0,1371.0,2.0,2.0,1.0,1286.0,41.0,20.0,31.88372093023256,32.0,29.0,15.0,False,False
63.0,1273.0,2.0,2.0,1.0,1211.0,48.0,33.0,40.41269841269841,41.0,38.0,19.0,False,False
33.0,228.0,3.0,2.0,1.0,196.0,22.0,7.0,13.818181818181818,14.0,15.0,9.0,False,False
69.0,1855.0,2.0,2.0,1.0,1787.0,59.0,46.0,53.768115942028984,54.0,54.0,24.0,False,False
38.0,216.0,3.0,2.0,1.0,179.0,16.0,5.0,11.368421052631579,11.0,10.0,7.0,False,False
88.0,3035.0,2.0,2.0,1.0,2948.0,78.0,61.0,68.97727272727273,69.0,69.0,35.0,False,False
70.0,285.0,4.0,3.0,1.0,216.0,18.0,2.0,8.142857142857142,8.0,7.0,7.0,False,False
93.0,2290.0,2.0,2.0,1.0,2198.0,61.0,38.0,49.24731182795699,50.0,49.0,20.0,False,False
76.0,767.0,3.0,2.0,1.0,692.0,30.0,13.0,20.18421052631579,20.0,20.0,11.0,False,False
36.0,466.0,2.0,2.0,1.0,431.0,33.0,17.0,25.88888888888889,26.0,27.0,15.0,False,False
41.0,672.0,2.0,2.0,1.0,632.0,39.0,28.0,32.78048780487805,33.0,33.0,19.0,False,False
46.0,398.0,2.0,2.0,1.0,353.0,22.0,13.0,17.304347826086957,17.0,17.0,10.0,False,False
29.0,179.0,2.0,2.0,1.0,151.0,20.0,9.0,12.344827586206897,12.0,9.0,7.0,False,False
54.0,519.0,3.0,2.0,1.0,466.0,27.0,7.0,19.22222222222222,19.0,22.0,10.0,False,False
92.0,1203.0,3.0,2.0,1.0,1112.0,42.0,14.0,26.152173913043477,26.0,25.0,13.0,False,False
87.0,3212.0,2.0,2.0,1.0,3126.0,81.0,66.0,73.83908045977012,74.0,72.0,38.0,False,False
94.0,4095.0,2.0,1.0,1.0,4002.0,93.0,81.0,87.12765957446808,87.0,88.0,50.0,False,False
73.0,1497.0,2.0,2.0,1.0,1425.0,57.0,29.0,41.013698630136986,41.0,43.0,20.0,False,False
86.0,265.0,6.0,3.0,1.0,180.0,12.0,1.0,6.162790697674419,6.0,6.0,6.0,False,False
53.0,899.0,2.0,2.0,1.0,847.0,39.0,28.0,33.924528301886795,34.0,35.0,18.0,False,False
91.0,1923.0,2.0,2.0,1.0,1833.0,51.0,31.0,42.26373626373626,42.0,42.0,19.0,False,False
38.0,626.0,2.0,2.0,1.0,589.0,36.0,28.0,32.94736842105263,33.0,34.0,19.0,False,False
85.0,2294.0,2.0,2.0,1.0,2210.0,65.0,43.0,53.976470588235294,54.0,55.0,25.0,False,False
10.0,19.0,3.0,2.0,1.0,10.0,7.0,1.0,3.8,4.0,3.0,4.0,False,False
20.0,75.0,3.0,2.0,1.0,56.0,12.0,4.0,7.5,8.0,8.0,5.0,False,False
61.0,1259.0,2.0,2.0,1.0,1199.0,48.0,34.0,41.278688524590166,41.0,41.0,21.0,False,False
37.0,46.0,,,5.0,14.0,7.0,0.0,2.4864864864864864,3.0,3.0,3.0,False,False
17.0,125.0,2.0,1.0,1.0,109.0,16.0,13.0,14.705882352941176,15.0,15.0,10.0,False,False
22.0,204.0,2.0,1.0,1.0,183.0,21.0,16.0,18.545454545454547,19.0,19.0,13.0,False,False
86.0,2023.0,2.0,2.0,1.0,1938.0,59.0,36.0,47.04651162790697,47.0,46.0,23.0,False,False
93.0,3042.0,2.0,2.0,1.0,2950.0,77.0,55.0,65.41935483870968,65.0,67.0,28.0,False,False
55.0,974.0,2.0,2.0,1.0,920.0,44.0,27.0,35.41818181818182,35.0,35.0,19.0,False,False
99.0,1855.0,2.0,2.0,1.0,1757.0,48.0,24.0,37.474747474747474,38.0,38.0,17.0,False,False
69.0,161.0,5.0,4.0,1.0,93.0,12.0,1.0,4.666666666666667,5.0,3.0,5.0,False,False
75.0,530.0,3.0,2.0,1.0,456.0,24.0,8.0,14.133333333333333,14.0,12.0,8.0,False,False
79.0,545.0,3.0,2.0,1.0,467.0,28.0,6.0,13.79746835443038,13.0,15.0,9.0,False,False
29.0,251.0,2.0,2.0,1.0,223.0,23.0,13.0,17.310344827586206,17.0,18.0,10.0,False,False
27.0,69.0,4.0,3.0,1.0,43.0,10.0,1.0,5.111111111111111,5.0,5.0,5.0,False,False
58.0,101.0,,,2.0,45.0,8.0,0.0,3.4827586206896552,4.0,4.0,4.0,False,False
11.0,22.0,4.0,2.0,1.0,12.0,5.0,1.0,4.0,4.0,4.0,4.0,False,False
59.0,1427.0,2.0,2.0,1.0,1369.0,53.0,41.0,48.3728813559322,49.0,49.0,28.0,False,False
36.0,398.0,2.0,2.0,1.0,363.0,26.0,16.0,22.11111111111111,23.0,24.0,13.0,False,False
35.0,45.0,,,5.0,15.0,8.0,0.0,2.5714285714285716,2.0,1.0,4.0,False,False
75.0,1871.0,2.0,2.0,1.0,1797.0,59.0,39.0,49.89333333333333,51.0,51.0,23.0,False,False
31.0,90.0,4.0,3.0,1.0,60.0,10.0,2.0,5.806451612903226,6.0,6.0,5.0,False,False
63.0,65.0,,,10.0,12.0,7.0,0.0,2.0634920634920637,2.0,1.0,4.0,False,False
90.0,1217.0,3.0,2.0,1.0,1128.0,36.0,17.0,27.044444444444444,27.0,29.0,13.0,False,False
78.0,2917.0,2.0,1.0,1.0,2840.0,77.0,71.0,74.7948717948718,75.0,74.0,52.0,False,False
43.0,413.0,2.0,2.0,1.0,371.0,28.0,13.0,19.209302325581394,19.0,20.0,11.0,False,False
20.0,123.0,2.0,2.0,1.0,104.0,14.0,8.0,12.3,13.0,14.0,8.0,False,False
94.0,3656.0,2.0,2.0,1.0,3563.0,86.0,69.0,77.7872340425532,78.0,76.0,38.0,False,False
12.0,44.0,2.0,2.0,1.0,33.0,9.0,5.0,7.333333333333333,8.0,8.0,6.0,False,False
55.0,185.0,4.0,3.0,1.0,131.0,14.0,3.0,6.7272727272727275,6.0,5.0,6.0,False,False
72.0,95.0,,,9.0,32.0,7.0,0.0,2.638888888888889,3.0,3.0,4.0,False,False
62.0,1564.0,2.0,2.0,1.0,1503.0,56.0,42.0,50.45161290322581,51.0,52.0,26.0,False,False
61.0,123.0,7.0,4.0,1.0,63.0,8.0,1.0,4.032786885245901,4.0,4.0,4.0,False,False
84.0,1704.0,2.0,2.0,1.0,1621.0,49.0,30.0,40.57142857142857,41.0,43.0,18.0,False,False
78.0,1615.0,2.0,2.0,1.0,1538.0,49.0,32.0,41.41025641025641,42.0,44.0,18.0,False,False
83.0,1284.0,2.0,2.0,1.0,1202.0,39.0,18.0,30.93975903614458,31.0,31.0,14.0,False,False
63.0,1869.0,2.0,1.0,1.0,1807.0,62.0,56.0,59.333333333333336,60.0,60.0,39.0,False,False
13.0,54.0,2.0,1.0,1.0,42.0,12.0,5.0,8.307692307692308,8.0,8.0,7.0,False,False
14.0,83.0,2.0,1.0,1.0,70.0,13.0,11.0,11.857142857142858,12.0,12.0,8.0,False,False
34.0,373.0,2.0,2.0,1.0,340.0,29.0,16.0,21.941176470588236,22.0,18.0,13.0,False,False
61.0,439.0,3.0,2.0,1.0,379.0,25.0,7.0,14.39344262295082,14.0,14.0,9.0,False,False
86.0,1223.0,3.0,2.0,1.0,1138.0,38.0,20.0,28.441860465116278,28.0,26.0,13.0,False,False
16.0,72.0,2.0,2.0,1.0,57.0,13.0,6.0,9.0,9.0,10.0,7.0,False,False
48.0,188.0,4.0,2.0,1.0,141.0,13.0,2.0,7.833333333333333,8.0,8.0,6.0,False,False
94.0,2972.0,2.0,2.0,1.0,2879.0,77.0,52.0,63.234042553191486,63.0,62.0,29.0,False,False
80.0,3030.0,2.0,1.0,1.0,2951.0,79.0,71.0,75.75,76.0,76.0,44.0,False,False
76.0,2739.0,2.0,1.0,1.0,2664.0,75.0,68.0,72.07894736842105,72.0,72.0,45.0,False,False
67.0,1564.0,2.0,2.0,1.0,1498.0,54.0,39.0,46.6865671641791,47.0,45.0,23.0,False,False
16.0,114.0,2.0,1.0,1.0,99.0,15.0,12.0,14.25,15.0,15.0,14.0,False,False
58.0,1069.0,2.0,2.0,1.0,1012.0,45.0,30.0,36.86206896551724,36.0,36.0,19.0,False,False
70.0,1038.0,2.0,2.0,1.0,969.0,42.0,19.0,29.65714285714286,30.0,32.0,13.0,False,False
28.0,179.0,2.0,2.0,1.0,152.0,16.0,10.0,12.785714285714286,13.0,13.0,9.0,False,False
29.0,267.0,2.0,2.0,1.0,239.0,22.0,15.0,18.413793103448278,18.0,20.0,11.0,False,False
21.0,88.0,3.0,2.0,1.0,68.0,13.0,3.0,8.380952380952381,9.0,9.0,6.0,False,False
18.0,33.0,4.0,3.0,1.0,16.0,6.0,1.0,3.6666666666666665,4.0,5.0,4.0,False,False
66.0,1502.0,2.0,2.0,1.0,1437.0,54.0,38.0,45.515151515151516,46.0,46.0,23.0,False,False
17.0,82.0,2.0,2.0,1.0,66.0,14.0,7.0,9.647058823529411,9.0,9.0,7.0,False,False
57.0,1075.0,2.0,2.0,1.0,1019.0,43.0,29.0,37.719298245614034,39.0,40.0,20.0,False,False
27.0,232.0,2.0,2.0,1.0,206.0,22.0,10.0,17.185185185185187,17.0,19.0,11.0,False,False
55.0,1367.0,2.0,2.0,1.0,1313.0,53.0,45.0,49.70909090909091,49.0,49.0,31.0,False,False
33.0,278.0,2.0,2.0,1.0,246.0,24.0,12.0,16.848484848484848,16.0,16.0,11.0,False,False
17.0,67.0,3.0,2.0,1.0,51.0,13.0,4.0,7.882352941176471,8.0,8.0,6.0,False,False
53.0,490.0,3.0,2.0,1.0,438.0,24.0,9.0,18.49056603773585,19.0,20.0,11.0,False,False
27.0,289.0,2.0,2.0,1.0,263.0,25.0,16.0,21.40740740740741,21.0,21.0,14.0,False,False
33.0,114.0,3.0,2.0,1.0,82.0,13.0,3.0,6.909090909090909,6.0,6.0,6.0,False,False
97.0,989.0,3.0,2.0,1.0,893.0,31.0,11.0,20.391752577319586,20.0,18.0,12.0,False,False
23.0,184.0,2.0,2.0,1.0,162.0,19.0,12.0,16.0,16.0,16.0,11.0,False,False
71.0,2252.0,2.0,2.0,1.0,2182.0,68.0,57.0,63.436619718309856,63.0,63.0,39.0,False,False
42.0,847.0,2.0,1.0,1.0,806.0,41.0,38.0,40.333333333333336,41.0,41.0,33.0,False,False
9.0,28.0,2.0,1.0,1.0,20.0,8.0,5.0,6.222222222222222,6.0,5.0,6.0,False,False
70.0,1498.0,2.0,2.0,1.0,1429.0,52.0,31.0,42.8,43.0,43.0,20.0,False,False
40.0,50.0,,,2.0,12.0,6.0,0.0,2.5,2.0,3.0,3.0,False,False
37.0,585.0,2.0,1.0,1.0,549.0,36.0,27.0,31.62162162162162,32.0,33.0,19.0,False,False
46.0,772.0,2.0,2.0,1.0,727.0,40.0,25.0,33.56521739130435,34.0,33.0,18.0,False,False
76.0,1794.0,2.0,2.0,1.0,1719.0,57.0,39.0,47.21052631578947,47.0,46.0,21.0,False,False
87.0,2746.0,2.0,2.0,1.0,2660.0,71.0,56.0,63.12643678160919,63.0,64.0,28.0,False,False
8.0,27.0,2.0,1.0,1.0,20.0,7.0,6.0,6.75,7.0,7.0,7.0,False,False
47.0,856.0,2.0,2.0,1.0,810.0,42.0,30.0,36.42553191489362,36.0,36.0,19.0,False,False
13.0,65.0,2.0,1.0,1.0,53.0,12.0,9.0,10.0,10.0,10.0,7.0,False,False
30.0,282.0,2.0,2.0,1.0,253.0,24.0,13.0,18.8,19.0,18.0,12.0,False,False
73.0,1013.0,2.0,2.0,1.0,941.0,37.0,18.0,27.753424657534246,27.0,26.0,14.0,False,False
35.0,545.0,2.0,2.0,1.0,511.0,33.0,28.0,31.142857142857142,32.0,32.0,19.0,False,False
70.0,372.0,3.0,3.0,1.0,303.0,20.0,4.0,10.628571428571428,10.0,11.0,7.0,False,False
11.0,47.0,2.0,1.0,1.0,37.0,10.0,6.0,8.545454545454545,9.0,9.0,7.0,False,False
27.0,345.0,2.0,1.0,1.0,319.0,26.0,24.0,25.555555555555557,26.0,26.0,22.0,False,False
84.0,1330.0,2.0,2.0,1.0,1247.0,41.0,21.0,31.666666666666668,31.0,31.0,16.0,False,False
59.0,324.0,3.0,3.0,1.0,266.0,17.0,5.0,10.983050847457626,11.0,12.0,7.0,False,False
17.0,54.0,3.0,2.0,1.0,38.0,10.0,4.0,6.352941176470588,6.0,5.0,5.0,False,False
65.0,1265.0,2.0,2.0,1.0,1201.0,48.0,30.0,38.92307692307692,39.0,38.0,18.0,False,False
31.0,393.0,2.0,1.0,1.0,363.0,30.0,20.0,25.35483870967742,26.0,27.0,16.0,False,False
81.0,70.0,,,19.0,8.0,7.0,0.0,1.728395061728395,1.0,1.0,3.0,False,False
71.0,1366.0,2.0,2.0,1.0,1296.0,48.0,28.0,38.478873239436616,38.0,37.0,17.0,False,False
84.0,2068.0,2.0,2.0,1.0,1985.0,58.0,41.0,49.23809523809524,49.0,48.0,22.0,False,False
78.0,2861.0,2.0,1.0,1.0,2784.0,77.0,70.0,73.35897435897436,73.0,74.0,46.0,False,False
88.0,111.0,,,8.0,31.0,6.0,0.0,2.522727272727273,2.0,2.0,4.0,False,False
88.0,3690.0,2.0,2.0,1.0,3603.0,86.0,78.0,83.86363636363636,84.0,85.0,51.0,False,False
19.0,135.0,2.0,2.0,1.0,117.0,16.0,12.0,14.210526315789474,14.0,14.0,10.0,False,False
63.0,870.0,2.0,2.0,1.0,808.0,40.0,19.0,27.61904761904762,27.0,28.0,14.0,False,False
96.0,1550.0,2.0,2.0,1.0,1455.0,44.0,24.0,32.291666666666664,32.0,31.0,14.0,False,False
55.0,592.0,2.0,2.0,1.0,538.0,31.0,13.0,21.527272727272727,21.0,21.0,12.0,False,False
58.0,1034.0,2.0,2.0,1.0,977.0,46.0,29.0,35.6551724137931,35.0,35.0,17.0,False,False
51.0,140.0,5.0,3.0,1.0,90.0,12.0,1.0,5.490196078431373,6.0,6.0,5.0,False,False
92.0,2957.0,2.0,2.0,1.0,2866.0,75.0,57.0,64.28260869565217,64.0,62.0,29.0,False,False
71.0,338.0,3.0,3.0,1.0,268.0,19.0,4.0,9.52112676056338,9.0,9.0,7.0,False,False
61.0,80.0,,,7.0,26.0,6.0,0.0,2.622950819672131,2.0,2.0,4.0,False,False
94.0,2585.0,2.0,2.0,1.0,2492.0,65.0,42.0,55.0,55.0,53.0,25.0,False,False
11.0,20.0,3.0,2.0,1.0,10.0,5.0,2.0,3.6363636363636362,4.0,3.0,4.0,False,False
52.0,506.0,2.0,2.0,1.0,455.0,25.0,12.0,19.46153846153846,20.0,20.0,11.0,False,False
21.0,89.0,3.0,2.0,1.0,69.0,12.0,5.0,8.476190476190476,8.0,10.0,7.0,False,False
52.0,1260.0,2.0,1.0,1.0,1209.0,51.0,46.0,48.46153846153846,49.0,49.0,30.0,False,False
66.0,1725.0,2.0,2.0,1.0,1660.0,60.0,45.0,52.27272727272727,53.0,53.0,26.0,False,False
95.0,3419.0,2.0,2.0,1.0,3325.0,84.0,62.0,71.97894736842105,72.0,72.0,32.0,False,False
66.0,1563.0,2.0,2.0,1.0,1498.0,58.0,39.0,47.36363636363637,47.0,45.0,21.0,False,False
48.0,832.0,2.0,2.0,1.0,785.0,40.0,27.0,34.666666666666664,35.0,36.0,19.0,False,False
33.0,158.0,3.0,2.0,1.0,126.0,15.0,5.0,9.575757575757576,10.0,10.0,6.0,False,False
66.0,465.0,3.0,2.0,1.0,400.0,23.0,5.0,14.090909090909092,14.0,15.0,9.0,False,False
33.0,134.0,3.0,2.0,1.0,102.0,12.0,2.0,8.121212121212121,8.0,7.0,6.0,False,False
20.0,102.0,2.0,2.0,1.0,83.0,14.0,7.0,10.2,10.0,9.0,8.0,False,False
50.0,1062.0,2.0,2.0,1.0,1013.0,48.0,35.0,42.48,43.0,43.0,26.0,False,False
19.0,99.0,2.0,2.0,1.0,81.0,12.0,8.0,10.421052631578947,10.0,12.0,6.0,False,False
8.0,25.0,2.0,1.0,1.0,18.0,7.0,5.0,6.25,6.0,6.0,6.0,False,False
87.0,278.0,4.0,3.0,1.0,192.0,14.0,1.0,6.390804597701149,6.0,6.0,6.0,False,False
35.0,222.0,2.0,2.0,1.0,188.0,19.0,8.0,12.685714285714285,13.0,13.0,9.0,False,False
79.0,1658.0,2.0,2.0,1.0,1580.0,52.0,34.0,41.9746835443038,42.0,41.0,20.0,False,False
73.0,2556.0,2.0,1.0,1.0,2484.0,72.0,68.0,70.02739726027397,70.0,71.0,45.0,False,False
15.0,45.0,3.0,2.0,1.0,31.0,9.0,3.0,6.0,6.0,6.0,6.0,False,False
36.0,366.0,2.0,2.0,1.0,331.0,30.0,15.0,20.333333333333332,21.0,21.0,10.0,False,False
18.0,149.0,2.0,1.0,1.0,132.0,17.0,15.0,16.555555555555557,17.0,17.0,16.0,False,False
94.0,2072.0,2.0,2.0,1.0,1979.0,55.0,33.0,44.08510638297872,45.0,45.0,19.0,False,False
37.0,147.0,3.0,2.0,1.0,111.0,12.0,3.0,7.945945945945946,8.0,7.0,6.0,False,False
92.0,135.0,,,3.0,46.0,10.0,0.0,2.9347826086956523,3.0,3.0,4.0,False,False
84.0,965.0,3.0,2.0,1.0,882.0,36.0,13.0,22.976190476190474,23.0,20.0,11.0,False,False
20.0,49.0,4.0,2.0,1.0,30.0,8.0,2.0,4.9,5.0,5.0,4.0,False,False
37.0,577.0,2.0,1.0,1.0,541.0,36.0,26.0,31.18918918918919,31.0,31.0,18.0,False,False
54.0,998.0,2.0,2.0,1.0,945.0,43.0,32.0,36.96296296296296,37.0,37.0,18.0,False,False
85.0,2230.0,2.0,2.0,1.0,2146.0,62.0,42.0,52.470588235294116,52.0,50.0,22.0,False,False
84.0,1910.0,2.0,2.0,1.0,1827.0,55.0,36.0,45.476190476190474,46.0,49.0,23.0,False,False
88.0,3164.0,2.0,2.0,1.0,3077.0,80.0,64.0,71.9090909090909,72.0,73.0,34.0,False,False
71.0,1728.0,2.0,2.0,1.0,1658.0,57.0,41.0,48.67605633802817,49.0,50.0,24.0,False,False
46.0,427.0,2.0,2.0,1.0,382.0,24.0,12.0,18.565217391304348,19.0,19.0,12.0,False,False
19.0,100.0,2.0,2.0,1.0,82.0,14.0,7.0,10.526315789473685,10.0,10.0,6.0,False,False
99.0,1762.0,2.0,2.0,1.0,1664.0,49.0,25.0,35.5959595959596,35.0,39.0,17.0,False,False
65.0,566.0,3.0,2.0,1.0,502.0,25.0,11.0,17.415384615384614,17.0,16.0,9.0,False,False
70.0,381.0,3.0,3.0,1.0,312.0,20.0,4.0,10.885714285714286,11.0,10.0,7.0,False,False
31.0,208.0,2.0,2.0,1.0,178.0,22.0,8.0,13.419354838709678,13.0,14.0,9.0,False,False
86.0,135.0,,,4.0,53.0,8.0,0.0,3.13953488372093,3.0,3.0,4.0,False,False
50.0,701.0,2.0,2.0,1.0,652.0,37.0,20.0,28.04,28.0,31.0,13.0,False,False
63.0,112.0,8.0,5.0,1.0,50.0,8.0,1.0,3.5555555555555554,3.0,4.0,4.0,False,False
40.0,390.0,2.0,2.0,1.0,351.0,28.0,13.0,19.5,19.0,18.0,11.0,False,False
36.0,569.0,2.0,1.0,1.0,534.0,35.0,28.0,31.61111111111111,32.0,33.0,22.0,False,False
82.0,1608.0,2.0,2.0,1.0,1527.0,52.0,28.0,39.21951219512195,39.0,41.0,18.0,False,False
79.0,2615.0,2.0,2.0,1.0,2537.0,73.0,52.0,66.20253164556962,66.0,68.0,33.0,False,False
47.0,741.0,2.0,2.0,1.0,695.0,35.0,27.0,31.53191489361702,32.0,32.0,15.0,False,False
89.0,2932.0,2.0,2.0,1.0,2844.0,77.0,54.0,65.88764044943821,66.0,69.0,30.0,False,False
35.0,494.0,2.0,2.0,1.0,460.0,33.0,24.0,28.228571428571428,28.0,28.0,17.0,False,False
59.0,1449.0,2.0,2.0,1.0,1391.0,55.0,42.0,49.11864406779661,49.0,50.0,25.0,False,False
89.0,243.0,6.0,4.0,1.0,155.0,11.0,1.0,5.46067415730337,5.0,4.0,5.0,False,False
15.0,49.0,3.0,2.0,1.0,35.0,9.0,3.0,6.533333333333333,7.0,9.0,6.0,False,False
